time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2018-07-27 23:12:10,-119.7755,39.5721, 708.8, 3105, 17.3, -5.2, -4.6, 21, 21, 3.67,252, 8.3
2018-07-27 23:12:11,-119.7754,39.5721, 708.1, 3114, 17.2, -5.2, -4.6, 21, 21, 3.67,252, 8.3
2018-07-27 23:12:12,-119.7754,39.5721, 707.4, 3122, 17.1, -5.2, -4.6, 21, 21, 3.68,252, 8.3
2018-07-27 23:12:13,-119.7753,39.5721, 706.7, 3130, 17.0, -5.2, -4.6, 21, 21, 3.69,252, 8.3
2018-07-27 23:12:14,-119.7753,39.5721, 706.0, 3139, 17.0, -5.1, -4.6, 22, 22, 3.70,252, 8.3
2018-07-27 23:12:15,-119.7752,39.5720, 705.3, 3147, 16.9, -5.1, -4.6, 22, 22, 3.70,252, 8.3
2018-07-27 23:12:16,-119.7751,39.5720, 704.6, 3156, 16.8, -5.1, -4.6, 22, 22, 3.70,252, 8.3
2018-07-27 23:12:17,-119.7749,39.5721, 703.9, 3164, 16.8, -5.2, -4.6, 22, 22, 3.70,251, 8.3
2018-07-27 23:12:18,-119.7749,39.5721, 703.2, 3172, 16.7, -5.2, -4.6, 22, 22, 3.70,251, 8.3
2018-07-27 23:12:19,-119.7748,39.5722, 702.5, 3181, 16.6, -5.2, -4.6, 22, 22, 3.69,251, 8.3
2018-07-27 23:12:20,-119.7748,39.5723, 701.8, 3189, 16.6, -5.3, -4.7, 22, 22, 3.68,250, 8.4
2018-07-27 23:12:21,-119.7747,39.5723, 701.1, 3197, 16.5, -5.3, -4.7, 22, 22, 3.67,250, 8.4
2018-07-27 23:12:22,-119.7747,39.5723, 700.4, 3206, 16.4, -5.4, -4.8, 22, 22, 3.66,251, 8.5
2018-07-27 23:12:23,-119.7745,39.5723, 700.0, 3211, 16.3, -5.4, -4.8, 22, 22, 3.65,251, 8.5
2018-07-27 23:12:24,-119.7744,39.5723, 699.1, 3222, 16.2, -5.5, -4.8, 22, 22, 3.64,250, 8.6
2018-07-27 23:12:25,-119.7742,39.5723, 698.4, 3230, 16.1, -5.5, -4.9, 22, 22, 3.64,250, 8.6
2018-07-27 23:12:26,-119.7741,39.5724, 697.8, 3238, 16.1, -5.5, -4.8, 22, 22, 3.65,250, 8.6
2018-07-27 23:12:27,-119.7740,39.5725, 697.1, 3246, 16.0, -5.4, -4.8, 22, 22, 3.66,250, 8.6
2018-07-27 23:12:28,-119.7739,39.5725, 696.4, 3254, 15.9, -5.4, -4.8, 23, 23, 3.66,250, 8.6
2018-07-27 23:12:29,-119.7739,39.5726, 695.8, 3262, 15.9, -5.4, -4.8, 23, 23, 3.67,250, 8.7
2018-07-27 23:12:30,-119.7739,39.5726, 695.1, 3270, 15.8, -5.4, -4.8, 23, 23, 3.68,250, 8.7
2018-07-27 23:12:31,-119.7738,39.5726, 694.5, 3278, 15.7, -5.4, -4.8, 23, 23, 3.68,250, 8.8
2018-07-27 23:12:32,-119.7737,39.5726, 693.9, 3285, 15.7, -5.4, -4.8, 23, 23, 3.68,250, 8.9
2018-07-27 23:12:33,-119.7736,39.5726, 693.3, 3293, 15.6, -5.4, -4.8, 23, 23, 3.68,250, 9.0
2018-07-27 23:12:34,-119.7735,39.5726, 692.6, 3301, 15.5, -5.5, -4.9, 23, 23, 3.67,250, 9.0
2018-07-27 23:12:35,-119.7733,39.5727, 692.0, 3308, 15.4, -5.5, -4.9, 23, 23, 3.66,250, 9.1
2018-07-27 23:12:36,-119.7732,39.5727, 691.4, 3316, 15.4, -5.6, -4.9, 23, 23, 3.65,250, 9.1
2018-07-27 23:12:37,-119.7731,39.5728, 690.7, 3324, 15.3, -5.6, -5.0, 23, 23, 3.64,250, 9.2
2018-07-27 23:12:38,-119.7730,39.5728, 690.1, 3331, 15.2, -5.7, -5.0, 23, 23, 3.63,251, 9.3
2018-07-27 23:12:39,-119.7730,39.5729, 689.5, 3339, 15.1, -5.7, -5.1, 23, 23, 3.62,251, 9.3
2018-07-27 23:12:40,-119.7729,39.5729, 688.8, 3347, 15.1, -5.8, -5.1, 23, 23, 3.62,250, 9.5
2018-07-27 23:12:41,-119.7727,39.5729, 688.2, 3355, 15.0, -5.8, -5.2, 23, 23, 3.60,250, 9.6
2018-07-27 23:12:42,-119.7726,39.5729, 687.5, 3364, 14.9, -5.9, -5.2, 23, 23, 3.59,251, 9.6
2018-07-27 23:12:43,-119.7725,39.5729, 686.8, 3372, 14.8, -5.9, -5.3, 23, 23, 3.57,251, 9.6
2018-07-27 23:12:44,-119.7724,39.5729, 686.2, 3380, 14.8, -6.0, -5.3, 23, 23, 3.57,251, 9.7
2018-07-27 23:12:45,-119.7723,39.5730, 685.5, 3389, 14.7, -6.0, -5.3, 23, 23, 3.56,251, 9.7
2018-07-27 23:12:46,-119.7722,39.5730, 684.8, 3397, 14.6, -6.0, -5.4, 23, 23, 3.56,251, 9.7
2018-07-27 23:12:47,-119.7721,39.5730, 684.1, 3406, 14.5, -6.1, -5.4, 24, 24, 3.55,252, 9.8
2018-07-27 23:12:48,-119.7720,39.5730, 683.4, 3414, 14.4, -6.1, -5.4, 24, 24, 3.54,252, 9.8
2018-07-27 23:12:49,-119.7719,39.5731, 682.7, 3423, 14.3, -6.2, -5.5, 24, 24, 3.53,252, 9.8
2018-07-27 23:12:50,-119.7717,39.5731, 682.0, 3431, 14.2, -6.2, -5.5, 24, 24, 3.53,252, 9.9
2018-07-27 23:12:51,-119.7716,39.5732, 681.3, 3440, 14.1, -6.2, -5.5, 24, 24, 3.53,252, 9.9
2018-07-27 23:12:52,-119.7716,39.5732, 680.6, 3449, 14.0, -6.2, -5.5, 24, 24, 3.54,252, 9.9
2018-07-27 23:12:53,-119.7715,39.5732, 679.9, 3457, 13.9, -6.2, -5.5, 24, 24, 3.55,252, 9.9
2018-07-27 23:12:54,-119.7713,39.5733, 679.2, 3466, 13.8, -6.2, -5.5, 24, 24, 3.55,252, 9.9
2018-07-27 23:12:55,-119.7712,39.5733, 678.5, 3475, 13.8, -6.2, -5.5, 24, 24, 3.54,252, 9.9
2018-07-27 23:12:56,-119.7710,39.5733, 677.8, 3484, 13.7, -6.2, -5.5, 25, 25, 3.54,252, 9.9
2018-07-27 23:12:57,-119.7709,39.5733, 677.1, 3492, 13.6, -6.3, -5.6, 25, 25, 3.54,252, 9.8
2018-07-27 23:12:58,-119.7707,39.5733, 676.3, 3502, 13.5, -6.3, -5.6, 25, 25, 3.53,252, 9.8
2018-07-27 23:12:59,-119.7706,39.5734, 675.6, 3511, 13.4, -6.3, -5.6, 25, 25, 3.52,251, 9.7
2018-07-27 23:13:00,-119.7705,39.5735, 674.8, 3520, 13.4, -6.4, -5.7, 25, 25, 3.51,251, 9.7
2018-07-27 23:13:01,-119.7705,39.5735, 674.1, 3529, 13.3, -6.5, -5.8, 25, 25, 3.49,251, 9.6
2018-07-27 23:13:02,-119.7704,39.5735, 673.4, 3539, 13.2, -6.6, -5.8, 25, 25, 3.47,250, 9.7
2018-07-27 23:13:03,-119.7703,39.5735, 672.6, 3548, 13.1, -6.6, -5.9, 25, 25, 3.46,250, 9.6
2018-07-27 23:13:04,-119.7701,39.5735, 671.9, 3557, 13.0, -6.7, -6.0, 25, 25, 3.45,249, 9.5
2018-07-27 23:13:05,-119.7699,39.5735, 671.2, 3566, 12.9, -6.7, -6.0, 25, 25, 3.44,249, 9.4
2018-07-27 23:13:06,-119.7698,39.5735, 670.4, 3575, 12.8, -6.8, -6.0, 25, 25, 3.44,248, 9.4
2018-07-27 23:13:07,-119.7696,39.5736, 669.7, 3584, 12.7, -6.8, -6.0, 25, 25, 3.44,248, 9.3
2018-07-27 23:13:08,-119.7695,39.5737, 669.0, 3593, 12.7, -6.8, -6.0, 25, 25, 3.44,247, 9.2
2018-07-27 23:13:09,-119.7694,39.5738, 668.3, 3602, 12.6, -6.8, -6.0, 25, 25, 3.45,247, 9.1
2018-07-27 23:13:10,-119.7693,39.5738, 667.6, 3611, 12.5, -6.7, -6.0, 25, 25, 3.46,246, 9.1
2018-07-27 23:13:11,-119.7693,39.5739, 666.9, 3620, 12.4, -6.7, -6.0, 26, 26, 3.46,246, 9.0
2018-07-27 23:13:12,-119.7692,39.5738, 666.2, 3629, 12.4, -6.8, -6.0, 26, 26, 3.46,245, 8.9
2018-07-27 23:13:13,-119.7691,39.5738, 665.4, 3638, 12.3, -6.8, -6.0, 26, 26, 3.46,245, 8.9
2018-07-27 23:13:14,-119.7691,39.5737, 664.7, 3648, 12.2, -6.8, -6.1, 26, 26, 3.45,243, 8.7
2018-07-27 23:13:15,-119.7690,39.5737, 663.9, 3658, 12.1, -6.9, -6.1, 26, 26, 3.44,243, 8.7
2018-07-27 23:13:16,-119.7689,39.5737, 663.2, 3666, 12.0, -6.9, -6.2, 26, 26, 3.43,242, 8.6
2018-07-27 23:13:17,-119.7688,39.5736, 662.5, 3675, 11.9, -6.9, -6.2, 26, 26, 3.43,241, 8.6
2018-07-27 23:13:18,-119.7687,39.5737, 661.8, 3684, 11.8, -6.9, -6.2, 26, 26, 3.44,239, 8.6
2018-07-27 23:13:19,-119.7686,39.5737, 661.1, 3693, 11.7, -7.0, -6.2, 26, 26, 3.43,238, 8.6
2018-07-27 23:13:20,-119.7685,39.5738, 660.4, 3702, 11.6, -7.0, -6.3, 26, 26, 3.41,236, 8.5
2018-07-27 23:13:21,-119.7684,39.5739, 659.7, 3710, 11.6, -7.1, -6.3, 26, 26, 3.41,236, 8.5
2018-07-27 23:13:22,-119.7684,39.5740, 659.0, 3719, 11.5, -7.1, -6.3, 27, 27, 3.41,234, 8.4
2018-07-27 23:13:23,-119.7683,39.5741, 658.4, 3727, 11.4, -7.1, -6.3, 27, 27, 3.41,233, 8.4
2018-07-27 23:13:24,-119.7683,39.5742, 657.7, 3735, 11.3, -7.1, -6.4, 27, 27, 3.40,232, 8.4
2018-07-27 23:13:25,-119.7683,39.5742, 657.1, 3743, 11.2, -7.2, -6.4, 27, 27, 3.40,231, 8.4
2018-07-27 23:13:26,-119.7682,39.5743, 656.5, 3751, 11.2, -7.2, -6.4, 27, 27, 3.39,230, 8.4
2018-07-27 23:13:27,-119.7682,39.5743, 655.9, 3759, 11.1, -7.3, -6.4, 27, 27, 3.38,229, 8.4
2018-07-27 23:13:28,-119.7681,39.5744, 655.3, 3766, 11.0, -7.3, -6.5, 27, 27, 3.38,228, 8.4
2018-07-27 23:13:29,-119.7680,39.5744, 654.6, 3774, 10.9, -7.3, -6.5, 27, 27, 3.37,227, 8.3
2018-07-27 23:13:30,-119.7679,39.5746, 654.0, 3782, 10.8, -7.3, -6.5, 27, 27, 3.38,227, 8.3
2018-07-27 23:13:31,-119.7678,39.5747, 653.4, 3790, 10.8, -7.3, -6.5, 27, 27, 3.38,226, 8.3
2018-07-27 23:13:32,-119.7677,39.5748, 652.8, 3798, 10.7, -7.3, -6.5, 28, 28, 3.39,225, 8.3
2018-07-27 23:13:33,-119.7677,39.5748, 652.2, 3805, 10.6, -7.2, -6.4, 28, 28, 3.41,225, 8.3
2018-07-27 23:13:34,-119.7676,39.5748, 651.6, 3814, 10.5, -7.2, -6.4, 28, 28, 3.42,224, 8.3
2018-07-27 23:13:35,-119.7676,39.5748, 650.9, 3822, 10.5, -7.2, -6.4, 28, 28, 3.43,223, 8.2
2018-07-27 23:13:36,-119.7675,39.5748, 650.3, 3830, 10.4, -7.2, -6.4, 28, 28, 3.43,222, 8.2
2018-07-27 23:13:37,-119.7674,39.5748, 649.7, 3838, 10.3, -7.2, -6.4, 28, 28, 3.43,222, 8.1
2018-07-27 23:13:38,-119.7672,39.5749, 649.0, 3846, 10.3, -7.2, -6.4, 29, 29, 3.43,221, 8.2
2018-07-27 23:13:39,-119.7671,39.5750, 648.4, 3854, 10.2, -7.2, -6.4, 29, 29, 3.43,220, 8.2
2018-07-27 23:13:40,-119.7671,39.5751, 647.8, 3862, 10.1, -7.3, -6.5, 29, 29, 3.41,219, 8.1
2018-07-27 23:13:41,-119.7670,39.5752, 647.1, 3870, 10.0, -7.4, -6.6, 29, 29, 3.39,219, 8.2
2018-07-27 23:13:42,-119.7670,39.5752, 646.5, 3879, 10.0, -7.5, -6.7, 28, 28, 3.37,218, 8.1
2018-07-27 23:13:43,-119.7670,39.5753, 645.9, 3887,  9.9, -7.6, -6.8, 28, 28, 3.34,217, 8.1
2018-07-27 23:13:44,-119.7670,39.5753, 645.3, 3894,  9.8, -7.7, -6.8, 28, 28, 3.32,217, 8.1
2018-07-27 23:13:45,-119.7669,39.5753, 644.7, 3902,  9.7, -7.8, -6.9, 28, 28, 3.30,216, 8.2
2018-07-27 23:13:46,-119.7668,39.5754, 644.1, 3910,  9.7, -7.8, -7.0, 28, 28, 3.29,215, 8.1
2018-07-27 23:13:47,-119.7668,39.5755, 643.5, 3917,  9.6, -7.9, -7.0, 28, 28, 3.28,215, 8.1
2018-07-27 23:13:48,-119.7667,39.5756, 642.9, 3924,  9.5, -7.9, -7.0, 28, 28, 3.28,215, 8.0
2018-07-27 23:13:49,-119.7667,39.5757, 642.4, 3932,  9.5, -7.9, -7.1, 28, 28, 3.27,215, 7.9
2018-07-27 23:13:50,-119.7667,39.5758, 641.8, 3939,  9.4, -8.0, -7.1, 29, 29, 3.27,214, 7.8
2018-07-27 23:13:51,-119.7667,39.5758, 641.2, 3946,  9.3, -8.0, -7.1, 29, 29, 3.27,215, 7.8
2018-07-27 23:13:52,-119.7667,39.5759, 640.7, 3954,  9.2, -8.0, -7.1, 29, 29, 3.27,215, 7.8
2018-07-27 23:13:53,-119.7666,39.5759, 640.1, 3961,  9.1, -8.0, -7.1, 29, 29, 3.26,214, 7.7
2018-07-27 23:13:54,-119.7665,39.5759, 639.5, 3968,  9.1, -8.1, -7.2, 29, 29, 3.26,214, 7.7
2018-07-27 23:13:55,-119.7664,39.5760, 639.0, 3976,  9.0, -8.1, -7.2, 29, 29, 3.25,214, 7.7
2018-07-27 23:13:56,-119.7663,39.5761, 638.4, 3983,  8.9, -8.1, -7.2, 29, 29, 3.24,214, 7.6
2018-07-27 23:13:57,-119.7663,39.5761, 637.8, 3991,  8.9, -8.2, -7.3, 29, 29, 3.24,213, 7.5
2018-07-27 23:13:58,-119.7662,39.5762, 637.2, 3998,  8.8, -8.2, -7.3, 29, 29, 3.23,213, 7.5
2018-07-27 23:13:59,-119.7663,39.5763, 636.6, 4006,  8.7, -8.3, -7.4, 29, 29, 3.21,213, 7.4
2018-07-27 23:14:00,-119.7663,39.5763, 636.0, 4014,  8.6, -8.4, -7.4, 29, 29, 3.20,212, 7.3
2018-07-27 23:14:01,-119.7662,39.5764, 635.4, 4022,  8.6, -8.4, -7.5, 29, 29, 3.19,212, 7.3
2018-07-27 23:14:02,-119.7662,39.5764, 634.8, 4030,  8.5, -8.4, -7.5, 29, 29, 3.18,212, 7.3
2018-07-27 23:14:03,-119.7661,39.5765, 634.1, 4038,  8.4, -8.5, -7.5, 29, 29, 3.18,212, 7.3
2018-07-27 23:14:04,-119.7660,39.5765, 633.5, 4046,  8.3, -8.5, -7.5, 29, 29, 3.18,212, 7.3
2018-07-27 23:14:05,-119.7659,39.5766, 632.9, 4054,  8.3, -8.5, -7.5, 30, 30, 3.19,210, 7.3
2018-07-27 23:14:06,-119.7659,39.5767, 632.3, 4062,  8.2, -8.5, -7.5, 30, 30, 3.19,210, 7.3
2018-07-27 23:14:07,-119.7659,39.5767, 631.8, 4069,  8.1, -8.5, -7.5, 30, 30, 3.20,210, 7.3
2018-07-27 23:14:08,-119.7659,39.5767, 631.2, 4077,  8.1, -8.4, -7.5, 30, 30, 3.21,210, 7.2
2018-07-27 23:14:09,-119.7659,39.5768, 630.7, 4083,  8.0, -8.4, -7.5, 30, 30, 3.21,210, 7.2
2018-07-27 23:14:10,-119.7659,39.5768, 630.2, 4090,  8.0, -8.4, -7.5, 30, 30, 3.21,210, 7.2
2018-07-27 23:14:11,-119.7658,39.5769, 629.6, 4097,  7.9, -8.4, -7.5, 30, 30, 3.22,210, 7.2
2018-07-27 23:14:12,-119.7657,39.5770, 629.1, 4104,  7.9, -8.4, -7.5, 31, 31, 3.22,211, 7.1
2018-07-27 23:14:13,-119.7656,39.5770, 628.6, 4110,  7.8, -8.5, -7.5, 31, 31, 3.21,211, 7.1
2018-07-27 23:14:14,-119.7655,39.5770, 628.2, 4116,  7.7, -8.5, -7.5, 31, 31, 3.21,210, 7.0
2018-07-27 23:14:15,-119.7654,39.5771, 627.7, 4123,  7.7, -8.5, -7.6, 31, 31, 3.21,210, 7.0
2018-07-27 23:14:16,-119.7654,39.5771, 627.2, 4129,  7.6, -8.5, -7.6, 31, 31, 3.21,210, 7.0
2018-07-27 23:14:17,-119.7655,39.5771, 626.7, 4135,  7.5, -8.5, -7.6, 31, 31, 3.21,209, 7.0
2018-07-27 23:14:18,-119.7655,39.5772, 626.2, 4142,  7.5, -8.6, -7.6, 31, 31, 3.20,209, 7.0
2018-07-27 23:14:19,-119.7655,39.5772, 625.7, 4148,  7.4, -8.6, -7.6, 31, 31, 3.20,210, 7.0
2018-07-27 23:14:20,-119.7655,39.5773, 625.2, 4155,  7.3, -8.6, -7.7, 31, 31, 3.19,210, 7.0
2018-07-27 23:14:21,-119.7655,39.5774, 624.7, 4162,  7.2, -8.6, -7.7, 31, 31, 3.19,210, 7.0
2018-07-27 23:14:22,-119.7654,39.5775, 624.2, 4169,  7.2, -8.7, -7.7, 31, 31, 3.18,210, 7.0
2018-07-27 23:14:23,-119.7652,39.5776, 623.7, 4175,  7.1, -8.7, -7.8, 31, 31, 3.17,210, 7.0
2018-07-27 23:14:24,-119.7651,39.5776, 623.2, 4182,  7.1, -8.8, -7.8, 31, 31, 3.16,210, 6.9
2018-07-27 23:14:25,-119.7651,39.5776, 622.7, 4188,  7.0, -8.8, -7.9, 31, 31, 3.15,210, 6.9
2018-07-27 23:14:26,-119.7651,39.5776, 622.2, 4195,  6.9, -8.9, -7.9, 31, 31, 3.14,210, 6.9
2018-07-27 23:14:27,-119.7651,39.5776, 621.7, 4201,  6.9, -8.9, -7.9, 31, 31, 3.14,210, 6.9
2018-07-27 23:14:28,-119.7651,39.5777, 621.2, 4208,  6.8, -8.9, -7.9, 32, 32, 3.15,210, 6.9
2018-07-27 23:14:29,-119.7652,39.5778, 620.8, 4214,  6.8, -8.9, -7.9, 32, 32, 3.15,210, 7.0
2018-07-27 23:14:30,-119.7652,39.5779, 620.3, 4220,  6.7, -8.9, -7.9, 32, 32, 3.16,210, 7.0
2018-07-27 23:14:31,-119.7651,39.5780, 619.8, 4226,  6.6, -8.8, -7.9, 32, 32, 3.16,211, 7.0
2018-07-27 23:14:32,-119.7650,39.5782, 619.4, 4232,  6.6, -8.8, -7.9, 32, 32, 3.16,211, 7.0
2018-07-27 23:14:33,-119.7649,39.5783, 618.9, 4238,  6.5, -8.8, -7.9, 32, 32, 3.17,211, 6.9
2018-07-27 23:14:34,-119.7649,39.5784, 618.5, 4244,  6.5, -8.8, -7.8, 33, 33, 3.18,212, 6.8
2018-07-27 23:14:35,-119.7648,39.5784, 618.0, 4250,  6.4, -8.8, -7.8, 33, 33, 3.19,212, 6.7
2018-07-27 23:14:36,-119.7648,39.5785, 617.6, 4256,  6.4, -8.8, -7.8, 33, 33, 3.20,213, 6.7
2018-07-27 23:14:37,-119.7648,39.5785, 617.1, 4262,  6.3, -8.7, -7.8, 33, 33, 3.20,213, 6.7
2018-07-27 23:14:38,-119.7648,39.5785, 616.7, 4267,  6.3, -8.7, -7.8, 33, 33, 3.21,215, 6.7
2018-07-27 23:14:39,-119.7647,39.5785, 616.1, 4275,  6.2, -8.7, -7.7, 33, 33, 3.22,215, 6.7
2018-07-27 23:14:40,-119.7646,39.5784, 615.6, 4282,  6.2, -8.7, -7.7, 33, 33, 3.22,215, 6.7
2018-07-27 23:14:41,-119.7645,39.5785, 615.2, 4288,  6.1, -8.7, -7.7, 34, 34, 3.22,216, 6.7
2018-07-27 23:14:42,-119.7644,39.5785, 614.7, 4295,  6.1, -8.7, -7.8, 34, 34, 3.22,216, 6.7
2018-07-27 23:14:43,-119.7644,39.5785, 614.2, 4301,  6.0, -8.8, -7.8, 34, 34, 3.21,216, 6.7
2018-07-27 23:14:44,-119.7644,39.5786, 613.7, 4308,  5.9, -8.8, -7.9, 34, 34, 3.20,216, 6.7
2018-07-27 23:14:45,-119.7643,39.5786, 613.2, 4314,  5.8, -8.9, -7.9, 34, 34, 3.19,217, 6.6
2018-07-27 23:14:46,-119.7643,39.5787, 612.7, 4321,  5.8, -8.9, -8.0, 34, 34, 3.17,217, 6.6
2018-07-27 23:14:47,-119.7642,39.5788, 612.2, 4327,  5.7, -9.0, -8.0, 34, 34, 3.16,218, 6.7
2018-07-27 23:14:48,-119.7641,39.5789, 611.8, 4333,  5.6, -9.0, -8.1, 34, 34, 3.15,218, 6.6
2018-07-27 23:14:49,-119.7640,39.5789, 611.3, 4339,  5.6, -9.1, -8.1, 34, 34, 3.15,218, 6.6
2018-07-27 23:14:50,-119.7640,39.5790, 610.9, 4345,  5.5, -9.1, -8.1, 34, 34, 3.13,219, 6.5
2018-07-27 23:14:51,-119.7640,39.5790, 610.5, 4351,  5.4, -9.2, -8.2, 34, 34, 3.13,219, 6.5
2018-07-27 23:14:52,-119.7640,39.5790, 610.0, 4357,  5.4, -9.2, -8.2, 34, 34, 3.13,219, 6.5
2018-07-27 23:14:53,-119.7640,39.5791, 609.6, 4363,  5.3, -9.2, -8.2, 34, 34, 3.12,219, 6.5
2018-07-27 23:14:54,-119.7640,39.5791, 609.2, 4368,  5.3, -9.2, -8.2, 34, 34, 3.13,219, 6.5
2018-07-27 23:14:55,-119.7640,39.5792, 608.8, 4374,  5.2, -9.2, -8.2, 34, 34, 3.13,220, 6.5
2018-07-27 23:14:56,-119.7640,39.5792, 608.4, 4379,  5.2, -9.2, -8.2, 35, 35, 3.13,220, 6.5
2018-07-27 23:14:57,-119.7639,39.5793, 607.9, 4385,  5.1, -9.2, -8.2, 35, 35, 3.14,221, 6.6
2018-07-27 23:14:58,-119.7638,39.5794, 607.4, 4391,  5.1, -9.2, -8.2, 35, 35, 3.13,221, 6.5
2018-07-27 23:14:59,-119.7637,39.5794, 607.0, 4398,  5.0, -9.2, -8.2, 35, 35, 3.13,221, 6.5
2018-07-27 23:15:00,-119.7636,39.5794, 606.5, 4404,  5.0, -9.2, -8.2, 35, 35, 3.13,221, 6.5
2018-07-27 23:15:01,-119.7636,39.5794, 606.0, 4410,  4.9, -9.3, -8.3, 35, 35, 3.12,221, 6.5
2018-07-27 23:15:02,-119.7636,39.5794, 605.6, 4416,  4.9, -9.3, -8.3, 35, 35, 3.11,221, 6.5
2018-07-27 23:15:03,-119.7636,39.5794, 605.1, 4423,  4.8, -9.4, -8.4, 35, 35, 3.10,221, 6.5
2018-07-27 23:15:04,-119.7636,39.5794, 604.6, 4429,  4.8, -9.5, -8.4, 35, 35, 3.09,220, 6.5
2018-07-27 23:15:05,-119.7635,39.5795, 604.2, 4436,  4.7, -9.5, -8.5, 35, 35, 3.08,220, 6.5
2018-07-27 23:15:06,-119.7634,39.5795, 603.7, 4442,  4.6, -9.6, -8.5, 35, 35, 3.07,219, 6.6
2018-07-27 23:15:07,-119.7632,39.5796, 603.3, 4448,  4.6, -9.6, -8.5, 35, 35, 3.06,219, 6.5
2018-07-27 23:15:08,-119.7631,39.5797, 602.8, 4453,  4.5, -9.6, -8.5, 35, 35, 3.06,218, 6.6
2018-07-27 23:15:09,-119.7631,39.5798, 602.4, 4459,  4.5, -9.6, -8.6, 35, 35, 3.06,218, 6.6
2018-07-27 23:15:10,-119.7630,39.5799, 602.0, 4465,  4.4, -9.6, -8.6, 35, 35, 3.07,217, 6.6
2018-07-27 23:15:11,-119.7630,39.5799, 601.6, 4470,  4.4, -9.6, -8.6, 35, 35, 3.07,216, 6.6
2018-07-27 23:15:12,-119.7630,39.5799, 601.2, 4476,  4.3, -9.6, -8.6, 36, 36, 3.07,216, 6.5
2018-07-27 23:15:13,-119.7629,39.5799, 600.8, 4482,  4.3, -9.6, -8.6, 36, 36, 3.07,216, 6.5
2018-07-27 23:15:14,-119.7628,39.5799, 600.3, 4487,  4.2, -9.7, -8.6, 36, 36, 3.06,214, 6.5
2018-07-27 23:15:15,-119.7627,39.5799, 599.9, 4493,  4.2, -9.7, -8.6, 36, 36, 3.06,214, 6.5
2018-07-27 23:15:16,-119.7627,39.5800, 599.5, 4499,  4.1, -9.7, -8.6, 36, 36, 3.06,214, 6.5
2018-07-27 23:15:17,-119.7626,39.5801, 599.1, 4505,  4.1, -9.7, -8.6, 36, 36, 3.06,212, 6.5
2018-07-27 23:15:18,-119.7626,39.5802, 598.6, 4511,  4.0, -9.7, -8.6, 36, 36, 3.06,212, 6.5
2018-07-27 23:15:19,-119.7626,39.5802, 598.2, 4517,  4.0, -9.7, -8.6, 36, 36, 3.06,212, 6.5
2018-07-27 23:15:20,-119.7626,39.5803, 597.7, 4523,  3.9, -9.7, -8.7, 36, 36, 3.06,211, 6.5
2018-07-27 23:15:21,-119.7626,39.5803, 597.2, 4529,  3.9, -9.7, -8.7, 36, 36, 3.06,210, 6.4
2018-07-27 23:15:22,-119.7625,39.5804, 596.8, 4536,  3.8, -9.7, -8.6, 37, 37, 3.07,210, 6.4
2018-07-27 23:15:23,-119.7624,39.5804, 596.3, 4542,  3.8, -9.7, -8.6, 37, 37, 3.07,209, 6.5
2018-07-27 23:15:24,-119.7624,39.5804, 595.9, 4548,  3.7, -9.7, -8.7, 37, 37, 3.07,208, 6.4
2018-07-27 23:15:25,-119.7623,39.5805, 595.5, 4553,  3.7, -9.7, -8.7, 37, 37, 3.07,207, 6.4
2018-07-27 23:15:26,-119.7623,39.5806, 595.1, 4559,  3.6, -9.7, -8.7, 37, 37, 3.07,206, 6.4
2018-07-27 23:15:27,-119.7623,39.5806, 594.6, 4565,  3.5, -9.7, -8.7, 37, 37, 3.07,205, 6.4
2018-07-27 23:15:28,-119.7623,39.5807, 594.2, 4571,  3.5, -9.7, -8.7, 37, 37, 3.07,205, 6.4
2018-07-27 23:15:29,-119.7623,39.5808, 593.8, 4577,  3.4, -9.7, -8.7, 38, 38, 3.08,204, 6.4
2018-07-27 23:15:30,-119.7624,39.5809, 593.4, 4582,  3.4, -9.7, -8.7, 38, 38, 3.08,203, 6.4
2018-07-27 23:15:31,-119.7624,39.5809, 593.0, 4588,  3.4, -9.7, -8.7, 38, 38, 3.08,203, 6.4
2018-07-27 23:15:32,-119.7624,39.5810, 592.6, 4593,  3.3, -9.7, -8.7, 38, 38, 3.08,203, 6.5
2018-07-27 23:15:33,-119.7624,39.5810, 592.1, 4599,  3.3, -9.8, -8.7, 38, 38, 3.08,202, 6.5
2018-07-27 23:15:34,-119.7623,39.5811, 591.7, 4604,  3.2, -9.8, -8.7, 38, 38, 3.08,202, 6.5
2018-07-27 23:15:35,-119.7623,39.5811, 591.3, 4610,  3.2, -9.8, -8.7, 38, 38, 3.07,202, 6.5
2018-07-27 23:15:36,-119.7622,39.5811, 590.9, 4616,  3.1, -9.8, -8.8, 38, 38, 3.06,201, 6.4
2018-07-27 23:15:37,-119.7621,39.5812, 590.5, 4621,  3.1, -9.9, -8.8, 38, 38, 3.06,201, 6.4
2018-07-27 23:15:38,-119.7621,39.5813, 590.1, 4627,  3.0, -9.9, -8.8, 38, 38, 3.05,200, 6.5
2018-07-27 23:15:39,-119.7621,39.5814, 589.7, 4632,  3.0, -9.9, -8.8, 38, 38, 3.05,200, 6.5
